order_id,order_date,customer_name,customer_email,customer_city,product_name,category,unit_price,quantity
1134,2025-05-31,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,Hub USB-C,Periféricos,10625,1
1016,2025-06-01,Camila López,camila.lopez12@mail.com,Córdoba,Mouse inalámbrico,Periféricos,8500,1
1038,2025-06-01,Sofía Gómez,sofia.gomez44@mail.com,Mendoza,"Monitor 24""",Monitores,145000,4
1038,2025-06-01,Sofía Gómez,sofia.gomez44@mail.com,Mendoza,Auriculares Bluetooth,Audio,18900,3
1038,2025-06-01,Sofía Gómez,sofia.gomez44@mail.com,Mendoza,"Notebook 15""",Computadoras,850000,1
1113,2025-06-01,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Cargador rápido,Accesorios,9500,2
1113,2025-06-01,Sofía López,sofia.lopez5@mail.com,Buenos Aires,"Notebook 15""",Computadoras,722500,2
1241,2025-06-01,Juan Flores,juan.flores50@mail.com,La Plata,Router WiFi,Redes,34200,4
1241,2025-06-01,Juan Flores,juan.flores50@mail.com,La Plata,Auriculares Bluetooth,Audio,21000,3
1241,2025-06-01,Juan Flores,juan.flores50@mail.com,La Plata,"Monitor 24""",Monitores,145000,4
1245,2025-06-01,Santiago Díaz,santiago.diaz40@mail.com,San Juan,Hub USB-C,Periféricos,12500,2
1245,2025-06-01,Santiago Díaz,santiago.diaz40@mail.com,San Juan,Auriculares Bluetooth,Audio,21000,4
1307,2025-06-01,Rocío Torres,rocio.torres6@mail.com,Mendoza,Teclado mecánico,Periféricos,32000,2
1307,2025-06-01,Rocío Torres,rocio.torres6@mail.com,Mendoza,Cargador rápido,Accesorios,9500,3
1104,2025-06-03,Sofía Gómez,sofia.gomez44@mail.com,Mendoza,Mouse inalámbrico,Periféricos,8500,3
1109,2025-06-03,Micaela Flores,micaela.flores37@mail.com,Rosario,"Notebook 15""",Computadoras,850000,3
1109,2025-06-03,Micaela Flores,micaela.flores37@mail.com,Rosario,Webcam HD,Periféricos,16650,4
1109,2025-06-03,Micaela Flores,micaela.flores37@mail.com,Rosario,Mochila para notebook,Accesorios,24000,1
1022,2025-06-04,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Router WiFi,Redes,38000,3
1022,2025-06-04,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Silla ergonómica,Muebles,210000,2
1022,2025-06-04,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Mouse inalámbrico,Periféricos,8500,1
1301,2025-06-05,Santiago Pérez,santiago.pérez8@mail.com,Buenos Aires,Webcam HD,Periféricos,16650,2
1475,2025-06-05,Juan Flores,juan.flores50@mail.com,La Plata,Silla ergonómica,Muebles,210000,3
1475,2025-06-05,Juan Flores,juan.flores50@mail.com,La Plata,Auriculares Bluetooth,Audio,21000,1
1475,2025-06-05,Juan Flores,juan.flores50@mail.com,La Plata,Mochila para notebook,Accesorios,24000,4
1518,2025-06-06,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,Silla ergonómica,Muebles,178500,2
1518,2025-06-06,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,Teclado mecánico,Periféricos,32000,1
1224,2025-06-07,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Cargador rápido,Accesorios,9500,4
1224,2025-06-07,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Router WiFi,Redes,38000,2
1224,2025-06-07,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Mouse inalámbrico,Periféricos,8500,4
1185,2025-06-08,Rocío Gómez,rocio.gomez59@mail.com,La Plata,"Notebook 15""",Computadoras,850000,3
1185,2025-06-08,Rocío Gómez,rocio.gomez59@mail.com,La Plata,Silla ergonómica,Muebles,210000,2
1185,2025-06-08,Rocío Gómez,rocio.gomez59@mail.com,La Plata,Mochila para notebook,Accesorios,24000,3
1392,2025-06-08,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,Mochila para notebook,Accesorios,24000,1
1035,2025-06-10,Bruno Torres,bruno.torres46@mail.com,Mendoza,Hub USB-C,Periféricos,11250,1
1035,2025-06-10,Bruno Torres,bruno.torres46@mail.com,Mendoza,Silla ergonómica,Muebles,210000,2
1210,2025-06-10,Florencia Torres,florencia.torres9@mail.com,Córdoba,SSD 1TB,Almacenamiento,65000,2
1210,2025-06-10,Florencia Torres,florencia.torres9@mail.com,Córdoba,Cargador rápido,Accesorios,9500,1
1210,2025-06-10,Florencia Torres,florencia.torres9@mail.com,Córdoba,"Notebook 15""",Computadoras,765000,2
1213,2025-06-10,Bruno Torres,bruno.torres46@mail.com,Mendoza,"Monitor 24""",Monitores,123250,4
1374,2025-06-10,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Teclado mecánico,Periféricos,32000,3
1374,2025-06-10,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Silla ergonómica,Muebles,210000,4
1578,2025-06-10,Juan Martínez,juan.martinez14@mail.com,Córdoba,Router WiFi,Redes,32300,3
1578,2025-06-10,Juan Martínez,juan.martinez14@mail.com,Córdoba,Webcam HD,Periféricos,18500,4
1089,2025-06-11,Sofía López,sofia.lopez5@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,55250,4
1089,2025-06-11,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Teclado mecánico,Periféricos,27200,1
1345,2025-06-11,Sofía Torres,sofia.torres27@mail.com,San Juan,Auriculares Bluetooth,Audio,21000,3
1558,2025-06-11,Agustina Flores,agustina.flores51@mail.com,Córdoba,SSD 1TB,Almacenamiento,65000,1
1558,2025-06-11,Agustina Flores,agustina.flores51@mail.com,Córdoba,Silla ergonómica,Muebles,210000,2
1045,2025-06-12,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,Hub USB-C,Periféricos,10625,4
1045,2025-06-12,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,Silla ergonómica,Muebles,210000,4
1391,2025-06-12,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Cargador rápido,Accesorios,9500,1
1391,2025-06-12,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,SSD 1TB,Almacenamiento,55250,2
1391,2025-06-12,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Hub USB-C,Periféricos,11250,2
1397,2025-06-12,Milagros Pérez,milagros.pérez41@mail.com,La Plata,Cargador rápido,Accesorios,9500,3
1198,2025-06-13,Agustina Flores,agustina.flores51@mail.com,Córdoba,SSD 1TB,Almacenamiento,65000,3
1198,2025-06-13,Agustina Flores,agustina.flores51@mail.com,Córdoba,Teclado mecánico,Periféricos,32000,2
1198,2025-06-13,Agustina Flores,agustina.flores51@mail.com,Córdoba,Silla ergonómica,Muebles,178500,3
1222,2025-06-13,Rocío Gómez,rocio.gomez59@mail.com,La Plata,"Notebook 15""",Computadoras,722500,3
1270,2025-06-13,Florencia Romero,florencia.romero48@mail.com,Córdoba,SSD 1TB,Almacenamiento,58500,3
1420,2025-06-13,Florencia Romero,florencia.romero16@mail.com,Mendoza,Teclado mecánico,Periféricos,27200,4
1420,2025-06-13,Florencia Romero,florencia.romero16@mail.com,Mendoza,Cargador rápido,Accesorios,9500,3
1420,2025-06-13,Florencia Romero,florencia.romero16@mail.com,Mendoza,"Notebook 15""",Computadoras,850000,4
1088,2025-06-14,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,Teclado mecánico,Periféricos,28800,4
1088,2025-06-14,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,"Monitor 24""",Monitores,130500,3
1088,2025-06-14,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,SSD 1TB,Almacenamiento,58500,1
1189,2025-06-14,Mateo Flores,mateo.flores18@mail.com,La Plata,Teclado mecánico,Periféricos,32000,3
1450,2025-06-14,Juan Gómez,juan.gomez0@mail.com,San Juan,Auriculares Bluetooth,Audio,21000,2
1450,2025-06-14,Juan Gómez,juan.gomez0@mail.com,San Juan,Mouse inalámbrico,Periféricos,8500,3
1450,2025-06-14,Juan Gómez,juan.gomez0@mail.com,San Juan,Router WiFi,Redes,38000,2
1611,2025-06-14,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Teclado mecánico,Periféricos,32000,4
1611,2025-06-14,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Router WiFi,Redes,32300,4
1611,2025-06-14,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Silla ergonómica,Muebles,178500,2
1086,2025-06-15,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Webcam HD,Periféricos,15725,2
1086,2025-06-15,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Mouse inalámbrico,Periféricos,8500,1
1086,2025-06-15,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Teclado mecánico,Periféricos,32000,1
1156,2025-06-15,Milagros Pérez,milagros.pérez41@mail.com,La Plata,SSD 1TB,Almacenamiento,58500,1
1156,2025-06-15,Milagros Pérez,milagros.pérez41@mail.com,La Plata,"Monitor 24""",Monitores,145000,4
1156,2025-06-15,Milagros Pérez,milagros.pérez41@mail.com,La Plata,Mochila para notebook,Accesorios,20400,3
1334,2025-06-15,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,SSD 1TB,Almacenamiento,55250,2
1334,2025-06-15,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Silla ergonómica,Muebles,210000,4
1396,2025-06-15,Franco Torres,franco.torres19@mail.com,Buenos Aires,"Monitor 24""",Monitores,130500,4
1612,2025-06-15,Mateo Flores,mateo.flores18@mail.com,La Plata,Router WiFi,Redes,38000,1
1612,2025-06-15,Mateo Flores,mateo.flores18@mail.com,La Plata,SSD 1TB,Almacenamiento,65000,1
1292,2025-06-16,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,7650,4
1292,2025-06-16,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,Webcam HD,Periféricos,15725,1
1585,2025-06-16,Rocío Rodríguez,rocio.rodriguez55@mail.com,San Juan,Mochila para notebook,Accesorios,20400,3
1585,2025-06-16,Rocío Rodríguez,rocio.rodriguez55@mail.com,San Juan,Silla ergonómica,Muebles,210000,4
1628,2025-06-16,Bruno Torres,bruno.torres46@mail.com,Mendoza,"Monitor 24""",Monitores,123250,1
1628,2025-06-16,Bruno Torres,bruno.torres46@mail.com,Mendoza,Mochila para notebook,Accesorios,24000,3
1352,2025-06-17,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,Hub USB-C,Periféricos,12500,1
1352,2025-06-17,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,Router WiFi,Redes,38000,4
1139,2025-06-18,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Teclado mecánico,Periféricos,32000,4
1139,2025-06-18,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,"Notebook 15""",Computadoras,722500,3
1139,2025-06-18,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,SSD 1TB,Almacenamiento,65000,3
1033,2025-06-19,Franco López,franco.lopez25@mail.com,San Juan,Teclado mecánico,Periféricos,32000,3
1070,2025-06-19,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Cargador rápido,Accesorios,9500,3
1070,2025-06-19,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Mochila para notebook,Accesorios,24000,3
1186,2025-06-19,Rocío Rodríguez,rocio.rodriguez55@mail.com,San Juan,Teclado mecánico,Periféricos,28800,4
1186,2025-06-19,Rocío Rodríguez,rocio.rodriguez55@mail.com,San Juan,SSD 1TB,Almacenamiento,58500,4
1382,2025-06-19,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,8500,4
1443,2025-06-19,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Webcam HD,Periféricos,16650,3
1443,2025-06-19,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Hub USB-C,Periféricos,11250,1
1531,2025-06-19,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Teclado mecánico,Periféricos,32000,4
1531,2025-06-19,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Mochila para notebook,Accesorios,21600,2
1531,2025-06-19,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Router WiFi,Redes,38000,1
1642,2025-06-19,Agustina López,agustina.lopez1@mail.com,Buenos Aires,Cargador rápido,Accesorios,9500,2
1221,2025-06-20,Camila Flores,camila.flores45@mail.com,Buenos Aires,Silla ergonómica,Muebles,178500,2
1221,2025-06-20,Camila Flores,camila.flores45@mail.com,Buenos Aires,Mochila para notebook,Accesorios,24000,2
1447,2025-06-20,Santiago López,santiago.lopez31@mail.com,San Juan,"Monitor 24""",Monitores,130500,1
1447,2025-06-20,Santiago López,santiago.lopez31@mail.com,San Juan,SSD 1TB,Almacenamiento,65000,3
1447,2025-06-20,Santiago López,santiago.lopez31@mail.com,San Juan,Mouse inalámbrico,Periféricos,7225,2
1048,2025-06-21,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Silla ergonómica,Muebles,210000,2
1048,2025-06-21,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Teclado mecánico,Periféricos,28800,2
1175,2025-06-21,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,"Monitor 24""",Monitores,145000,1
1437,2025-06-22,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,Router WiFi,Redes,38000,3
1437,2025-06-22,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,SSD 1TB,Almacenamiento,65000,3
1010,2025-06-23,Bruno Torres,bruno.torres46@mail.com,Mendoza,Auriculares Bluetooth,Audio,21000,2
1220,2025-06-23,Juan Flores,juan.flores50@mail.com,La Plata,SSD 1TB,Almacenamiento,55250,4
1220,2025-06-23,Juan Flores,juan.flores50@mail.com,La Plata,"Monitor 24""",Monitores,145000,1
1220,2025-06-23,Juan Flores,juan.flores50@mail.com,La Plata,Auriculares Bluetooth,Audio,21000,1
1606,2025-06-23,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,7225,2
1606,2025-06-23,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Cargador rápido,Accesorios,9500,1
1606,2025-06-23,Sofía López,sofia.lopez5@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,65000,4
1555,2025-06-24,Mateo Flores,mateo.flores18@mail.com,La Plata,Silla ergonómica,Muebles,178500,3
1229,2025-06-25,Franco Fernández,franco.fernández58@mail.com,La Plata,SSD 1TB,Almacenamiento,65000,4
1229,2025-06-25,Franco Fernández,franco.fernández58@mail.com,La Plata,Router WiFi,Redes,38000,2
1229,2025-06-25,Franco Fernández,franco.fernández58@mail.com,La Plata,Webcam HD,Periféricos,18500,3
1340,2025-06-25,Juan Gómez,juan.gomez0@mail.com,San Juan,"Notebook 15""",Computadoras,765000,2
1416,2025-06-26,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,"Notebook 15""",Computadoras,765000,1
1416,2025-06-26,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,Hub USB-C,Periféricos,10625,4
1416,2025-06-26,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,Auriculares Bluetooth,Audio,17850,4
1528,2025-06-26,Juan Díaz,juan.diaz52@mail.com,Rosario,Mochila para notebook,Accesorios,20400,1
1528,2025-06-26,Juan Díaz,juan.diaz52@mail.com,Rosario,Hub USB-C,Periféricos,11250,2
1499,2025-06-27,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,Auriculares Bluetooth,Audio,21000,2
1499,2025-06-27,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,Router WiFi,Redes,34200,3
1607,2025-06-27,Sofía Gómez,sofia.gomez20@mail.com,San Juan,Cargador rápido,Accesorios,8550,1
1607,2025-06-27,Sofía Gómez,sofia.gomez20@mail.com,San Juan,Auriculares Bluetooth,Audio,21000,3
1637,2025-06-28,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,SSD 1TB,Almacenamiento,55250,3
1157,2025-06-30,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Teclado mecánico,Periféricos,32000,4
1157,2025-06-30,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Webcam HD,Periféricos,18500,1
1157,2025-06-30,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Mochila para notebook,Accesorios,24000,3
1215,2025-06-30,Juan Rodríguez,juan.rodriguez13@mail.com,Rosario,Mouse inalámbrico,Periféricos,7650,3
1066,2025-07-01,Juan Rodríguez,juan.rodriguez13@mail.com,Rosario,SSD 1TB,Almacenamiento,55250,3
1066,2025-07-01,Juan Rodríguez,juan.rodriguez13@mail.com,Rosario,Webcam HD,Periféricos,15725,1
1105,2025-07-03,Mateo Flores,mateo.flores18@mail.com,La Plata,"Notebook 15""",Computadoras,722500,2
1105,2025-07-03,Mateo Flores,mateo.flores18@mail.com,La Plata,"Monitor 24""",Monitores,123250,4
1110,2025-07-03,Franco Fernández,franco.fernández24@mail.com,Córdoba,Webcam HD,Periféricos,18500,4
1110,2025-07-03,Franco Fernández,franco.fernández24@mail.com,Córdoba,Cargador rápido,Accesorios,8075,1
1110,2025-07-03,Franco Fernández,franco.fernández24@mail.com,Córdoba,Mouse inalámbrico,Periféricos,7225,1
1123,2025-07-03,Emilio López,emilio.lopez57@mail.com,Buenos Aires,"Notebook 15""",Computadoras,850000,3
1128,2025-07-03,Juan Gómez,juan.gomez0@mail.com,San Juan,Hub USB-C,Periféricos,12500,3
1269,2025-07-03,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,Webcam HD,Periféricos,16650,4
1269,2025-07-03,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,58500,1
1496,2025-07-03,Juan Flores,juan.flores50@mail.com,La Plata,Cargador rápido,Accesorios,8075,3
1200,2025-07-04,Agustina López,agustina.lopez1@mail.com,Buenos Aires,Hub USB-C,Periféricos,10625,2
1200,2025-07-04,Agustina López,agustina.lopez1@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,65000,1
1200,2025-07-04,Agustina López,agustina.lopez1@mail.com,Buenos Aires,Mochila para notebook,Accesorios,21600,3
1430,2025-07-04,Franco Fernández,franco.fernández58@mail.com,La Plata,Auriculares Bluetooth,Audio,17850,4
1430,2025-07-04,Franco Fernández,franco.fernández58@mail.com,La Plata,Webcam HD,Periféricos,18500,4
1430,2025-07-04,Franco Fernández,franco.fernández58@mail.com,La Plata,SSD 1TB,Almacenamiento,65000,1
1602,2025-07-04,Camila López,camila.lopez12@mail.com,Córdoba,Router WiFi,Redes,38000,2
1122,2025-07-05,Agustina Romero,agustina.romero54@mail.com,Buenos Aires,Router WiFi,Redes,32300,3
1543,2025-07-05,Agustina Acosta,agustina.acosta26@mail.com,San Juan,"Monitor 24""",Monitores,123250,4
1027,2025-07-06,Franco Torres,franco.torres19@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,65000,2
1516,2025-07-06,Florencia Torres,florencia.torres9@mail.com,Córdoba,"Notebook 15""",Computadoras,850000,1
1516,2025-07-06,Florencia Torres,florencia.torres9@mail.com,Córdoba,"Monitor 24""",Monitores,145000,2
1114,2025-07-07,Mateo Flores,mateo.flores56@mail.com,La Plata,Silla ergonómica,Muebles,189000,3
1114,2025-07-07,Mateo Flores,mateo.flores56@mail.com,La Plata,Webcam HD,Periféricos,18500,3
1114,2025-07-07,Mateo Flores,mateo.flores56@mail.com,La Plata,"Monitor 24""",Monitores,130500,1
1193,2025-07-07,Santiago Gómez,santiago.gomez49@mail.com,San Juan,"Notebook 15""",Computadoras,722500,1
1193,2025-07-07,Santiago Gómez,santiago.gomez49@mail.com,San Juan,Hub USB-C,Periféricos,11250,2
1217,2025-07-07,Bruno Torres,bruno.torres46@mail.com,Mendoza,SSD 1TB,Almacenamiento,65000,4
1217,2025-07-07,Bruno Torres,bruno.torres46@mail.com,Mendoza,Mouse inalámbrico,Periféricos,8500,2
1567,2025-07-07,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,Mochila para notebook,Accesorios,24000,4
1492,2025-07-08,Franco Fernández,franco.fernández58@mail.com,La Plata,Silla ergonómica,Muebles,210000,2
1492,2025-07-08,Franco Fernández,franco.fernández58@mail.com,La Plata,Hub USB-C,Periféricos,12500,4
1492,2025-07-08,Franco Fernández,franco.fernández58@mail.com,La Plata,Auriculares Bluetooth,Audio,21000,1
1120,2025-07-09,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Cargador rápido,Accesorios,8550,2
1120,2025-07-09,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Silla ergonómica,Muebles,189000,1
1120,2025-07-09,Tomás Fernández,tomás.fernández29@mail.com,Rosario,"Notebook 15""",Computadoras,850000,4
1121,2025-07-09,Camila Acosta,camila.acosta2@mail.com,Mendoza,Mochila para notebook,Accesorios,24000,4
1265,2025-07-09,Agustina Romero,agustina.romero54@mail.com,Buenos Aires,Silla ergonómica,Muebles,210000,2
1138,2025-07-10,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Silla ergonómica,Muebles,178500,1
1194,2025-07-10,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,Teclado mecánico,Periféricos,27200,2
1194,2025-07-10,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,Hub USB-C,Periféricos,11250,3
1338,2025-07-10,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Router WiFi,Redes,38000,4
1338,2025-07-10,Sofía López,sofia.lopez5@mail.com,Buenos Aires,"Monitor 24""",Monitores,130500,2
1338,2025-07-10,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,8500,1
1370,2025-07-10,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Cargador rápido,Accesorios,8075,1
1370,2025-07-10,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Teclado mecánico,Periféricos,28800,2
1568,2025-07-10,Agustina Acosta,agustina.acosta26@mail.com,San Juan,"Notebook 15""",Computadoras,850000,4
1568,2025-07-10,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Webcam HD,Periféricos,15725,2
1605,2025-07-10,Florencia Torres,florencia.torres9@mail.com,Córdoba,Auriculares Bluetooth,Audio,18900,2
1622,2025-07-10,Sofía Gómez,sofia.gomez20@mail.com,San Juan,Router WiFi,Redes,32300,3
1622,2025-07-10,Sofía Gómez,sofia.gomez20@mail.com,San Juan,"Notebook 15""",Computadoras,722500,2
1246,2025-07-11,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Cargador rápido,Accesorios,8075,4
1246,2025-07-11,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Silla ergonómica,Muebles,210000,2
1164,2025-07-12,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,SSD 1TB,Almacenamiento,58500,1
1164,2025-07-12,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,"Monitor 24""",Monitores,145000,3
1164,2025-07-12,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Silla ergonómica,Muebles,210000,3
1406,2025-07-12,Mateo Flores,mateo.flores56@mail.com,La Plata,Cargador rápido,Accesorios,8075,1
1435,2025-07-12,Sofía Torres,sofia.torres27@mail.com,San Juan,Mochila para notebook,Accesorios,21600,2
1435,2025-07-12,Sofía Torres,sofia.torres27@mail.com,San Juan,Webcam HD,Periféricos,15725,3
1527,2025-07-12,Florencia Romero,florencia.romero16@mail.com,Mendoza,Silla ergonómica,Muebles,210000,4
1097,2025-07-13,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,SSD 1TB,Almacenamiento,55250,2
1097,2025-07-13,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,Auriculares Bluetooth,Audio,21000,4
1266,2025-07-13,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Hub USB-C,Periféricos,12500,1
1266,2025-07-13,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Cargador rápido,Accesorios,8550,2
1266,2025-07-13,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Mouse inalámbrico,Periféricos,8500,2
1302,2025-07-13,Juan Flores,juan.flores50@mail.com,La Plata,Mochila para notebook,Accesorios,20400,4
1055,2025-07-14,Florencia Romero,florencia.romero16@mail.com,Mendoza,Auriculares Bluetooth,Audio,21000,3
1055,2025-07-14,Florencia Romero,florencia.romero16@mail.com,Mendoza,Mochila para notebook,Accesorios,24000,4
1225,2025-07-14,Martín Martínez,martin.martinez33@mail.com,Rosario,Router WiFi,Redes,38000,2
1231,2025-07-14,Camila Romero,camila.romero43@mail.com,Rosario,SSD 1TB,Almacenamiento,65000,3
1231,2025-07-14,Camila Romero,camila.romero43@mail.com,Rosario,"Monitor 24""",Monitores,145000,3
1255,2025-07-14,Sofía Torres,sofia.torres27@mail.com,San Juan,Auriculares Bluetooth,Audio,21000,4
1287,2025-07-14,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,Hub USB-C,Periféricos,12500,3
1297,2025-07-14,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Mochila para notebook,Accesorios,20400,4
1297,2025-07-14,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,SSD 1TB,Almacenamiento,65000,2
1107,2025-07-15,Rocío Rodríguez,rocio.rodriguez55@mail.com,San Juan,Router WiFi,Redes,38000,2
1107,2025-07-15,Rocío Rodríguez,rocio.rodriguez55@mail.com,San Juan,Auriculares Bluetooth,Audio,21000,4
1107,2025-07-15,Rocío Rodríguez,rocio.rodriguez55@mail.com,San Juan,Mochila para notebook,Accesorios,24000,4
1117,2025-07-15,Micaela Flores,micaela.flores37@mail.com,Rosario,SSD 1TB,Almacenamiento,65000,4
1117,2025-07-15,Micaela Flores,micaela.flores37@mail.com,Rosario,Teclado mecánico,Periféricos,27200,3
1117,2025-07-15,Micaela Flores,micaela.flores37@mail.com,Rosario,Auriculares Bluetooth,Audio,21000,2
1253,2025-07-15,Emilio López,emilio.lopez57@mail.com,Buenos Aires,"Notebook 15""",Computadoras,722500,1
1253,2025-07-15,Emilio López,emilio.lopez57@mail.com,Buenos Aires,Cargador rápido,Accesorios,9500,2
1342,2025-07-15,Santiago Pérez,santiago.pérez8@mail.com,Buenos Aires,Router WiFi,Redes,38000,2
1629,2025-07-15,Bruno Torres,bruno.torres46@mail.com,Mendoza,Mouse inalámbrico,Periféricos,8500,3
1449,2025-07-16,Micaela Díaz,micaela.diaz30@mail.com,San Juan,Mouse inalámbrico,Periféricos,8500,2
1162,2025-07-17,Rocío Torres,rocio.torres6@mail.com,Mendoza,Webcam HD,Periféricos,18500,2
1162,2025-07-17,Rocío Torres,rocio.torres6@mail.com,Mendoza,Router WiFi,Redes,32300,1
1432,2025-07-17,Agustina López,agustina.lopez1@mail.com,Buenos Aires,"Monitor 24""",Monitores,145000,2
1469,2025-07-17,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,Silla ergonómica,Muebles,210000,1
1536,2025-07-17,Franco Fernández,franco.fernández24@mail.com,Córdoba,Teclado mecánico,Periféricos,32000,1
1181,2025-07-18,Santiago Díaz,santiago.diaz40@mail.com,San Juan,Webcam HD,Periféricos,18500,3
1181,2025-07-18,Santiago Díaz,santiago.diaz40@mail.com,San Juan,Mouse inalámbrico,Periféricos,8500,3
1482,2025-07-18,Rocío Torres,rocio.torres6@mail.com,Mendoza,Hub USB-C,Periféricos,11250,4
1482,2025-07-18,Rocío Torres,rocio.torres6@mail.com,Mendoza,Cargador rápido,Accesorios,9500,2
1482,2025-07-18,Rocío Torres,rocio.torres6@mail.com,Mendoza,SSD 1TB,Almacenamiento,65000,4
1051,2025-07-19,Franco Torres,franco.torres19@mail.com,Buenos Aires,Silla ergonómica,Muebles,189000,2
